gene_id	colors
GRMZM2G324499	blue
GRMZM2G324705	green
GRMZM2G324860	blue
GRMZM2G324903	turquoise
GRMZM2G325332	blue
GRMZM2G325643	blue
GRMZM2G326066	brown
GRMZM2G326235	turquoise
GRMZM2G326272	grey
GRMZM2G326472	yellow
GRMZM2G327174	yellow
GRMZM2G327189	brown
GRMZM2G327260	red
GRMZM2G327263	turquoise
GRMZM2G327357	turquoise
GRMZM2G327564	brown
GRMZM2G328168	brown
GRMZM2G328370	turquoise
GRMZM2G328438	green
GRMZM2G328742	green
GRMZM2G328781	midnightblue
GRMZM2G328795	black
GRMZM2G329040	blue
GRMZM2G329069	greenyellow
GRMZM2G329073	brown
GRMZM2G329077	magenta
GRMZM2G329181	purple
GRMZM2G329306	purple
GRMZM2G329655	red
GRMZM2G329710	red
GRMZM2G329959	green
GRMZM2G330218	green
GRMZM2G330302	cyan
GRMZM2G330635	pink
GRMZM2G330931	green
GRMZM2G331567	blue
GRMZM2G331720	greenyellow
GRMZM2G331795	greenyellow
GRMZM2G331811	turquoise
GRMZM2G331902	red
GRMZM2G332225	turquoise
GRMZM2G332259	brown
GRMZM2G332348	yellow
GRMZM2G332478	turquoise
GRMZM2G332495	pink
GRMZM2G332505	turquoise
GRMZM2G332522	turquoise
GRMZM2G333042	turquoise
GRMZM2G333337	turquoise
GRMZM2G333641	blue
GRMZM2G333980	turquoise
GRMZM2G334574	turquoise
GRMZM2G335407	turquoise
GRMZM2G336065	yellow
GRMZM2G336448	black
GRMZM2G336902	red
GRMZM2G337045	green
GRMZM2G337113	turquoise
GRMZM2G337190	turquoise
GRMZM2G337229	turquoise
GRMZM2G337581	brown
GRMZM2G337659	yellow
GRMZM2G337772	tan
GRMZM2G338454	turquoise
GRMZM2G338724	brown
GRMZM2G338928	blue
GRMZM2G339122	turquoise
GRMZM2G339435	turquoise
GRMZM2G339540	black
GRMZM2G339743	greenyellow
GRMZM2G339943	turquoise
GRMZM2G339957	cyan
GRMZM2G340286	yellow
GRMZM2G340408	green
GRMZM2G340534	turquoise
GRMZM2G341404	yellow
GRMZM2G341442	turquoise
GRMZM2G341621	turquoise
GRMZM2G341934	pink
GRMZM2G341959	turquoise
GRMZM2G342509	turquoise
GRMZM2G342539	green
GRMZM2G342881	blue
GRMZM2G342956	turquoise
GRMZM2G343048	red
GRMZM2G343149	turquoise
GRMZM2G343442	blue
GRMZM2G343588	tan
GRMZM2G343972	green
GRMZM2G344205	yellow
GRMZM2G344388	blue
GRMZM2G344521	blue
GRMZM2G344911	brown
GRMZM2G344993	turquoise
GRMZM2G345081	turquoise
GRMZM2G345086	turquoise
GRMZM2G345128	grey
GRMZM2G345238	blue
GRMZM2G345330	blue
GRMZM2G345622	turquoise
GRMZM2G345991	turquoise
GRMZM2G346133	black
GRMZM2G346138	blue
GRMZM2G346455	black
GRMZM2G346693	purple
GRMZM2G346920	pink
GRMZM2G347485	turquoise
GRMZM2G347836	blue
GRMZM2G348551	turquoise
GRMZM2G348956	blue
GRMZM2G349185	black
GRMZM2G349603	midnightblue
GRMZM2G349651	brown
GRMZM2G349665	turquoise
GRMZM2G350157	cyan
GRMZM2G350205	red
GRMZM2G350447	blue
GRMZM2G350818	salmon
GRMZM2G351074	turquoise
GRMZM2G351318	turquoise
GRMZM2G351387	brown
GRMZM2G351977	turquoise
GRMZM2G352399	turquoise
GRMZM2G352439	turquoise
GRMZM2G352618	pink
GRMZM2G352627	turquoise
GRMZM2G352678	turquoise
GRMZM2G352855	lightcyan
GRMZM2G353024	turquoise
GRMZM2G353103	brown
GRMZM2G353147	yellow
GRMZM2G353195	turquoise
GRMZM2G353236	green
GRMZM2G353313	magenta
GRMZM2G353444	turquoise
GRMZM2G353497	tan
GRMZM2G353734	magenta
GRMZM2G353753	turquoise
GRMZM2G353779	purple
GRMZM2G353905	blue
GRMZM2G354013	red
GRMZM2G354209	magenta
GRMZM2G354253	red
GRMZM2G354801	magenta
GRMZM2G355062	red
GRMZM2G355316	turquoise
GRMZM2G355358	blue
GRMZM2G355572	blue
GRMZM2G355610	yellow
GRMZM2G355752	turquoise
GRMZM2G355894	brown
GRMZM2G356178	yellow
GRMZM2G356404	blue
GRMZM2G356545	brown
GRMZM2G356817	turquoise
GRMZM2G356839	turquoise
GRMZM2G356938	red
GRMZM2G357112	blue
GRMZM2G357296	brown
GRMZM2G357660	red
GRMZM2G358038	turquoise
GRMZM2G358381	yellow
GRMZM2G358386	turquoise
GRMZM2G358389	magenta
GRMZM2G358467	black
GRMZM2G358827	yellow
GRMZM2G358830	turquoise
GRMZM2G358931	green
GRMZM2G358956	black
GRMZM2G359018	turquoise
GRMZM2G359038	turquoise
GRMZM2G359102	pink
GRMZM2G359217	red
GRMZM2G359368	red
GRMZM2G359670	turquoise
GRMZM2G359924	blue
GRMZM2G360234	tan
GRMZM2G360429	brown
GRMZM2G360519	turquoise
GRMZM2G360681	red
GRMZM2G361064	green
GRMZM2G361100	brown
GRMZM2G361217	blue
GRMZM2G361391	yellow
GRMZM2G361501	brown
GRMZM2G361518	greenyellow
GRMZM2G361652	red
GRMZM2G361842	blue
GRMZM2G361847	yellow
GRMZM2G362281	yellow
GRMZM2G362312	black
GRMZM2G362631	greenyellow
GRMZM2G362949	blue
GRMZM2G363052	grey
GRMZM2G363429	turquoise
GRMZM2G363545	black
GRMZM2G363595	pink
GRMZM2G363813	magenta
GRMZM2G363982	turquoise
GRMZM2G364174	turquoise
GRMZM2G364178	lightcyan
GRMZM2G364208	turquoise
GRMZM2G364612	turquoise
GRMZM2G364735	magenta
GRMZM2G364753	blue
GRMZM2G365134	turquoise
GRMZM2G365292	turquoise
GRMZM2G365319	turquoise
GRMZM2G365374	black
GRMZM2G365761	turquoise
GRMZM2G365770	brown
GRMZM2G365884	brown
GRMZM2G366065	red
GRMZM2G366077	brown
GRMZM2G366150	turquoise
GRMZM2G366287	brown
GRMZM2G366313	brown
GRMZM2G366373	turquoise
GRMZM2G366389	green
GRMZM2G366530	blue
GRMZM2G366622	brown
GRMZM2G366681	magenta
GRMZM2G366709	pink
GRMZM2G366873	grey
GRMZM2G367186	red
GRMZM2G367650	lightcyan
GRMZM2G367668	turquoise
GRMZM2G367701	turquoise
GRMZM2G367898	brown
GRMZM2G368041	brown
GRMZM2G368388	turquoise
GRMZM2G368491	turquoise
GRMZM2G368827	turquoise
GRMZM2G368838	blue
GRMZM2G368886	tan
GRMZM2G368909	turquoise
GRMZM2G369340	blue
GRMZM2G370745	turquoise
GRMZM2G371313	turquoise
GRMZM2G371795	blue
GRMZM2G371942	yellow
GRMZM2G372068	turquoise
GRMZM2G372074	turquoise
GRMZM2G372475	salmon
GRMZM2G372632	blue
GRMZM2G372684	turquoise
GRMZM2G373124	tan
GRMZM2G373420	turquoise
GRMZM2G373522	red
GRMZM2G373859	turquoise
GRMZM2G374085	red
GRMZM2G374203	turquoise
GRMZM2G374475	brown
GRMZM2G375153	brown
GRMZM2G375159	red
GRMZM2G375222	yellow
GRMZM2G375420	yellow
GRMZM2G376395	pink
GRMZM2G376548	turquoise
GRMZM2G376595	blue
GRMZM2G376957	brown
GRMZM2G377115	blue
GRMZM2G377168	turquoise
GRMZM2G377217	turquoise
GRMZM2G377341	black
GRMZM2G377615	green
GRMZM2G377694	red
GRMZM2G377780	pink
GRMZM2G377855	turquoise
GRMZM2G377887	yellow
GRMZM2G378106	blue
GRMZM2G378121	brown
GRMZM2G378442	greenyellow
GRMZM2G378452	tan
GRMZM2G378547	turquoise
GRMZM2G378580	grey
GRMZM2G378586	brown
GRMZM2G378604	red
GRMZM2G378770	brown
GRMZM2G379002	grey
GRMZM2G379021	yellow
GRMZM2G379035	black
GRMZM2G379179	brown
GRMZM2G379731	turquoise
GRMZM2G379734	turquoise
GRMZM2G379742	turquoise
GRMZM2G380414	turquoise
GRMZM2G380457	turquoise
GRMZM2G380665	blue
GRMZM2G381051	yellow
GRMZM2G381404	blue
GRMZM2G381473	black
GRMZM2G381500	magenta
GRMZM2G381576	greenyellow
GRMZM2G381652	greenyellow
GRMZM2G382159	purple
GRMZM2G382344	pink
GRMZM2G382379	green
GRMZM2G382435	blue
GRMZM2G382534	green
GRMZM2G382632	turquoise
GRMZM2G382785	turquoise
GRMZM2G383122	brown
GRMZM2G383154	blue
GRMZM2G383404	black
GRMZM2G383564	blue
GRMZM2G383996	brown
GRMZM2G384070	brown
GRMZM2G384293	blue
GRMZM2G384311	magenta
GRMZM2G384528	yellow
GRMZM2G385287	brown
GRMZM2G385313	green
GRMZM2G385319	turquoise
GRMZM2G385560	green
GRMZM2G386261	yellow
GRMZM2G386430	turquoise
GRMZM2G386608	brown
GRMZM2G386674	brown
GRMZM2G386995	brown
GRMZM2G387076	brown
GRMZM2G387594	red
GRMZM2G388297	black
GRMZM2G389070	green
GRMZM2G389567	tan
GRMZM2G389629	purple
GRMZM2G389700	turquoise
GRMZM2G389768	black
GRMZM2G389802	salmon
GRMZM2G389881	magenta
GRMZM2G389937	pink
GRMZM2G390334	turquoise
GRMZM2G390641	turquoise
GRMZM2G390896	grey
GRMZM2G391042	blue
GRMZM2G391269	turquoise
GRMZM2G391746	greenyellow
GRMZM2G391794	magenta
GRMZM2G391795	turquoise
GRMZM2G391936	blue
GRMZM2G392101	green
GRMZM2G392125	pink
GRMZM2G392320	blue
GRMZM2G392798	blue
GRMZM2G392863	turquoise
GRMZM2G392918	red
GRMZM2G392932	brown
GRMZM2G393150	turquoise
GRMZM2G393337	red
GRMZM2G393349	green
GRMZM2G393671	brown
GRMZM2G394027	blue
GRMZM2G394328	pink
GRMZM2G394528	brown
GRMZM2G394638	brown
GRMZM2G394941	green
GRMZM2G394973	greenyellow
GRMZM2G395114	turquoise
GRMZM2G395354	yellow
GRMZM2G395983	magenta
GRMZM2G396246	black
GRMZM2G396248	brown
GRMZM2G396477	turquoise
GRMZM2G396541	green
GRMZM2G396553	pink
GRMZM2G396846	yellow
GRMZM2G397044	brown
GRMZM2G397402	turquoise
GRMZM2G397509	brown
GRMZM2G397675	turquoise
GRMZM2G397927	greenyellow
GRMZM2G398288	yellow
GRMZM2G398340	pink
GRMZM2G398807	turquoise
GRMZM2G398848	turquoise
GRMZM2G399072	blue
GRMZM2G399136	tan
GRMZM2G399333	pink
GRMZM2G399383	blue
GRMZM2G399614	turquoise
GRMZM2G399930	green
GRMZM2G400223	pink
GRMZM2G400382	blue
GRMZM2G400604	lightcyan
GRMZM2G400784	turquoise
GRMZM2G400907	yellow
GRMZM2G400961	magenta
GRMZM2G401029	tan
GRMZM2G401050	brown
GRMZM2G401147	brown
GRMZM2G401331	black
GRMZM2G401485	brown
GRMZM2G401581	purple
GRMZM2G401869	yellow
GRMZM2G401883	turquoise
GRMZM2G401906	tan
GRMZM2G402002	blue
GRMZM2G402092	turquoise
GRMZM2G402417	turquoise
GRMZM2G402493	brown
GRMZM2G402653	green
GRMZM2G402804	blue
GRMZM2G402936	turquoise
GRMZM2G402977	green
GRMZM2G402987	pink
GRMZM2G403007	pink
GRMZM2G403151	turquoise
GRMZM2G403276	black
GRMZM2G403620	red
GRMZM2G404126	red
GRMZM2G404443	turquoise
GRMZM2G404603	green
GRMZM2G405017	red
GRMZM2G405185	brown
GRMZM2G405368	yellow
GRMZM2G405567	magenta
GRMZM2G405706	grey
GRMZM2G405804	turquoise
GRMZM2G405815	yellow
GRMZM2G406014	red
GRMZM2G406099	greenyellow
GRMZM2G406119	turquoise
GRMZM2G406758	pink
GRMZM2G406859	turquoise
GRMZM2G407396	red
GRMZM2G407760	blue
GRMZM2G408096	turquoise
GRMZM2G408174	brown
GRMZM2G408305	yellow
GRMZM2G408376	turquoise
GRMZM2G408379	midnightblue
GRMZM2G408963	magenta
GRMZM2G408972	black
GRMZM2G409224	blue
GRMZM2G409312	pink
GRMZM2G409372	turquoise
GRMZM2G409407	brown
GRMZM2G409635	turquoise
GRMZM2G409722	grey
GRMZM2G409934	blue
GRMZM2G409974	pink
GRMZM2G410352	turquoise
GRMZM2G410925	blue
GRMZM2G410991	brown
GRMZM2G411032	yellow
GRMZM2G411071	turquoise
GRMZM2G411084	brown
GRMZM2G411129	black
GRMZM2G411333	blue
GRMZM2G412207	pink
GRMZM2G412430	turquoise
GRMZM2G412441	brown
GRMZM2G412604	turquoise
GRMZM2G412885	green
GRMZM2G412911	yellow
GRMZM2G412937	blue
GRMZM2G413006	magenta
GRMZM2G413030	turquoise
GRMZM2G413044	turquoise
GRMZM2G413788	blue
GRMZM2G413829	yellow
GRMZM2G413897	green
GRMZM2G414047	greenyellow
GRMZM2G414241	turquoise
GRMZM2G414423	turquoise
GRMZM2G414460	pink
GRMZM2G414537	black
GRMZM2G414540	pink
GRMZM2G414813	blue
GRMZM2G414844	green
GRMZM2G414924	pink
GRMZM2G415007	magenta
GRMZM2G415166	turquoise
GRMZM2G415215	blue
GRMZM2G415229	magenta
GRMZM2G415653	turquoise
GRMZM2G415711	green
GRMZM2G415772	blue
GRMZM2G416061	purple
GRMZM2G416105	turquoise
GRMZM2G416622	green
GRMZM2G416625	turquoise
GRMZM2G416667	turquoise
GRMZM2G416817	yellow
GRMZM2G417004	blue
GRMZM2G417255	turquoise
GRMZM2G417258	turquoise
GRMZM2G417750	blue
GRMZM2G418194	turquoise
GRMZM2G418206	turquoise
GRMZM2G418223	pink
GRMZM2G418689	magenta
GRMZM2G419111	magenta
GRMZM2G419409	cyan
GRMZM2G419777	turquoise
GRMZM2G419806	turquoise
GRMZM2G419929	black
GRMZM2G419938	greenyellow
GRMZM2G419953	turquoise
GRMZM2G419994	green
GRMZM2G420001	green
GRMZM2G420357	pink
GRMZM2G420436	salmon
GRMZM2G420571	magenta
GRMZM2G420713	yellow
GRMZM2G420733	lightcyan
GRMZM2G420743	tan
GRMZM2G420883	magenta
GRMZM2G421033	red
GRMZM2G421415	magenta
GRMZM2G421491	turquoise
GRMZM2G421604	blue
GRMZM2G421899	yellow
GRMZM2G422205	brown
GRMZM2G422210	brown
GRMZM2G422259	pink
GRMZM2G422373	green
GRMZM2G422499	green
GRMZM2G422641	blue
GRMZM2G423129	brown
GRMZM2G423337	lightcyan
GRMZM2G423476	magenta
GRMZM2G423555	turquoise
GRMZM2G423831	turquoise
GRMZM2G423851	salmon
GRMZM2G423886	turquoise
GRMZM2G424112	green
GRMZM2G424205	pink
GRMZM2G424577	brown
GRMZM2G424582	yellow
GRMZM2G424857	red
GRMZM2G424933	yellow
GRMZM2G425236	greenyellow
GRMZM2G425482	yellow
GRMZM2G425731	brown
GRMZM2G426108	brown
GRMZM2G426122	cyan
GRMZM2G426294	turquoise
GRMZM2G426415	turquoise
GRMZM2G426613	green
GRMZM2G426862	purple
GRMZM2G427054	turquoise
GRMZM2G427418	turquoise
GRMZM2G427451	black
GRMZM2G427468	brown
GRMZM2G427603	black
GRMZM2G427722	brown
GRMZM2G427805	yellow
GRMZM2G428184	turquoise
GRMZM2G428471	yellow
GRMZM2G428555	green
GRMZM2G429118	red
GRMZM2G429197	blue
GRMZM2G429658	lightcyan
GRMZM2G429842	turquoise
GRMZM2G429873	turquoise
GRMZM2G429982	turquoise
GRMZM2G430029	purple
GRMZM2G430039	red
GRMZM2G430056	brown
GRMZM2G430266	pink
GRMZM2G430411	turquoise
GRMZM2G430807	turquoise
GRMZM2G431030	black
GRMZM2G431156	pink
GRMZM2G431243	blue
GRMZM2G431412	turquoise
GRMZM2G431504	turquoise
GRMZM2G431524	red
GRMZM2G431821	brown
GRMZM2G432560	blue
GRMZM2G432642	blue
GRMZM2G432801	red
GRMZM2G432850	red
GRMZM2G433002	turquoise
GRMZM2G433025	turquoise
GRMZM2G433557	pink
GRMZM2G433662	turquoise
GRMZM2G433844	turquoise
GRMZM2G434069	turquoise
GRMZM2G434098	brown
GRMZM2G434219	purple
GRMZM2G434277	lightcyan
GRMZM2G434425	red
GRMZM2G434500	green
GRMZM2G434514	green
GRMZM2G434669	blue
GRMZM2G435049	turquoise
GRMZM2G435274	brown
GRMZM2G435475	turquoise
GRMZM2G436082	cyan
GRMZM2G436593	green
GRMZM2G436688	turquoise
GRMZM2G436730	brown
GRMZM2G437460	turquoise
GRMZM2G437678	brown
GRMZM2G437776	turquoise
GRMZM2G437845	purple
GRMZM2G437977	yellow
GRMZM2G438178	blue
GRMZM2G438202	turquoise
GRMZM2G438243	turquoise
GRMZM2G438253	green
GRMZM2G438371	magenta
GRMZM2G438386	turquoise
GRMZM2G438438	magenta
GRMZM2G438456	midnightblue
GRMZM2G439311	pink
GRMZM2G439457	blue
GRMZM2G439578	blue
GRMZM2G439788	blue
GRMZM2G439860	black
GRMZM2G440003	turquoise
GRMZM2G440313	yellow
GRMZM2G440529	turquoise
GRMZM2G440543	green
GRMZM2G440785	turquoise
GRMZM2G440902	greenyellow
GRMZM2G440913	greenyellow
GRMZM2G440968	turquoise
GRMZM2G441325	turquoise
GRMZM2G441347	turquoise
GRMZM2G441656	tan
GRMZM2G441903	cyan
GRMZM2G441906	pink
GRMZM2G441910	turquoise
GRMZM2G442129	grey
GRMZM2G442763	red
GRMZM2G442804	turquoise
GRMZM2G442920	lightcyan
GRMZM2G443728	blue
GRMZM2G443939	pink
GRMZM2G443953	yellow
GRMZM2G444567	green
GRMZM2G444801	red
GRMZM2G444808	yellow
GRMZM2G445384	turquoise
GRMZM2G445478	turquoise
GRMZM2G445613	black
GRMZM2G445634	grey
GRMZM2G445676	pink
GRMZM2G445684	pink
GRMZM2G445944	magenta
GRMZM2G446050	purple
GRMZM2G446170	pink
GRMZM2G446234	black
GRMZM2G446858	turquoise
GRMZM2G446872	blue
GRMZM2G446897	turquoise
GRMZM2G446999	black
GRMZM2G447271	turquoise
GRMZM2G447447	blue
GRMZM2G447551	green
GRMZM2G447632	black
GRMZM2G447691	red
GRMZM2G447857	blue
GRMZM2G447987	turquoise
GRMZM2G448032	turquoise
GRMZM2G448126	turquoise
GRMZM2G448142	turquoise
GRMZM2G448185	red
GRMZM2G448241	yellow
GRMZM2G448258	yellow
GRMZM2G448692	yellow
GRMZM2G448701	black
GRMZM2G448883	pink
GRMZM2G449133	turquoise
GRMZM2G449257	green
GRMZM2G449944	brown
GRMZM2G449950	green
GRMZM2G450044	turquoise
GRMZM2G450055	brown
GRMZM2G450163	turquoise
GRMZM2G450206	yellow
GRMZM2G450424	blue
GRMZM2G450491	turquoise
GRMZM2G450937	black
GRMZM2G451048	greenyellow
GRMZM2G451224	turquoise
GRMZM2G451281	yellow
GRMZM2G451295	turquoise
GRMZM2G451314	turquoise
GRMZM2G451604	blue
GRMZM2G451746	greenyellow
GRMZM2G451965	black
GRMZM2G452564	red
GRMZM2G452717	blue
GRMZM2G452896	green
GRMZM2G453139	turquoise
GRMZM2G453407	midnightblue
GRMZM2G453610	blue
GRMZM2G453772	turquoise
GRMZM2G454194	brown
GRMZM2G454377	blue
GRMZM2G454928	turquoise
GRMZM2G455122	blue
GRMZM2G455433	red
GRMZM2G455476	blue
GRMZM2G455769	grey
GRMZM2G455784	blue
GRMZM2G456059	green
GRMZM2G456241	turquoise
GRMZM2G456357	blue
GRMZM2G456835	turquoise
GRMZM2G457178	yellow
GRMZM2G457370	green
GRMZM2G457411	brown
GRMZM2G458164	turquoise
GRMZM2G458423	salmon
GRMZM2G458799	green
GRMZM2G459532	turquoise
GRMZM2G459645	brown
GRMZM2G459663	grey
GRMZM2G459824	green
GRMZM2G460090	yellow
GRMZM2G460383	turquoise
GRMZM2G460472	turquoise
GRMZM2G460544	brown
GRMZM2G460566	green
GRMZM2G460617	purple
GRMZM2G460635	turquoise
GRMZM2G461159	lightcyan
GRMZM2G461186	brown
GRMZM2G461279	greenyellow
GRMZM2G461427	purple
GRMZM2G461791	blue
GRMZM2G461808	yellow
GRMZM2G461861	green
GRMZM2G462885	turquoise
GRMZM2G463280	turquoise
GRMZM2G463498	magenta
GRMZM2G463935	brown
GRMZM2G463953	greenyellow
GRMZM2G464107	red
GRMZM2G464157	tan
GRMZM2G464328	turquoise
GRMZM2G464393	turquoise
GRMZM2G464464	magenta
GRMZM2G465091	pink
GRMZM2G465287	green
GRMZM2G465723	turquoise
GRMZM2G465728	turquoise
GRMZM2G465764	turquoise
GRMZM2G466292	cyan
GRMZM2G466560	yellow
GRMZM2G467069	magenta
GRMZM2G467147	blue
GRMZM2G467184	brown
GRMZM2G467187	pink
GRMZM2G467263	turquoise
GRMZM2G467370	turquoise
GRMZM2G467528	purple
GRMZM2G467640	yellow
GRMZM2G467907	turquoise
GRMZM2G468111	turquoise
GRMZM2G468376	blue
GRMZM2G468661	red
GRMZM2G468756	grey
GRMZM2G468855	black
GRMZM2G468932	brown
GRMZM2G469111	blue
GRMZM2G469142	blue
GRMZM2G469224	turquoise
GRMZM2G469304	red
GRMZM2G469380	magenta
GRMZM2G469551	green
GRMZM2G469849	purple
GRMZM2G469873	blue
GRMZM2G469920	turquoise
GRMZM2G470048	turquoise
GRMZM2G470075	magenta
GRMZM2G470400	brown
GRMZM2G470499	brown
GRMZM2G470556	yellow
GRMZM2G470756	turquoise
GRMZM2G471005	red
GRMZM2G471051	turquoise
GRMZM2G471108	cyan
GRMZM2G471142	greenyellow
GRMZM2G471250	black
GRMZM2G471517	black
GRMZM2G471529	green
GRMZM2G471670	turquoise
GRMZM2G472248	green
GRMZM2G472266	green
GRMZM2G472376	red
GRMZM2G472671	tan
GRMZM2G472693	yellow
GRMZM2G472696	brown
GRMZM2G472852	turquoise
GRMZM2G472945	turquoise
GRMZM2G473138	blue
GRMZM2G473162	turquoise
GRMZM2G473367	blue
GRMZM2G473480	turquoise
GRMZM2G473788	yellow
GRMZM2G473925	cyan
GRMZM2G473976	lightcyan
GRMZM2G474194	turquoise
GRMZM2G474203	green
GRMZM2G474289	turquoise
GRMZM2G474544	yellow
GRMZM2G474546	blue
GRMZM2G474685	blue
GRMZM2G474918	red
GRMZM2G475059	green
GRMZM2G475263	yellow
GRMZM2G475296	turquoise
GRMZM2G475305	turquoise
GRMZM2G475583	yellow
GRMZM2G475882	greenyellow
GRMZM2G475899	brown
GRMZM2G476322	turquoise
GRMZM2G476448	green
GRMZM2G476523	black
GRMZM2G476538	black
GRMZM2G476637	turquoise
GRMZM2G476685	brown
GRMZM2G476843	blue
GRMZM2G476914	red
GRMZM2G477314	yellow
GRMZM2G477325	magenta
GRMZM2G477609	brown
GRMZM2G477846	brown
GRMZM2G478140	purple
GRMZM2G478430	brown
GRMZM2G478624	turquoise
GRMZM2G478859	blue
GRMZM2G478870	brown
GRMZM2G478892	turquoise
GRMZM2G479249	black
GRMZM2G479260	midnightblue
GRMZM2G479529	brown
GRMZM2G479706	brown
GRMZM2G479885	red
GRMZM2G480516	purple
GRMZM2G480551	pink
GRMZM2G480687	green
GRMZM2G481194	brown
GRMZM2G481525	blue
GRMZM2G481529	green
GRMZM2G481557	red
GRMZM2G481604	midnightblue
GRMZM2G481755	lightcyan
GRMZM2G481886	yellow
GRMZM2G482046	pink
GRMZM2G483739	blue
GRMZM2G484859	green
GRMZM2G486933	turquoise
GRMZM2G488001	pink
GRMZM2G488897	black
GRMZM2G491026	black
GRMZM2G493549	turquoise
GRMZM2G494514	yellow
GRMZM2G498266	brown
GRMZM2G499390	tan
GRMZM2G502606	turquoise
GRMZM2G503279	green
GRMZM2G504104	greenyellow
GRMZM2G507466	lightcyan
GRMZM2G508789	turquoise
GRMZM2G509876	pink
GRMZM2G510249	greenyellow
GRMZM2G510387	brown
GRMZM2G510796	pink
GRMZM2G512022	purple
GRMZM2G512113	black
GRMZM2G512938	blue
GRMZM2G513713	magenta
GRMZM2G516137	salmon
GRMZM2G517538	black
GRMZM2G520096	salmon
GRMZM2G520811	turquoise
GRMZM2G520883	green
GRMZM2G520927	black
GRMZM2G521163	yellow
GRMZM2G521946	turquoise
GRMZM2G522120	blue
GRMZM2G524912	purple
GRMZM2G524978	yellow
GRMZM2G526669	cyan
GRMZM2G526699	blue
GRMZM2G527028	pink
GRMZM2G527387	turquoise
GRMZM2G527432	blue
GRMZM2G528502	purple
GRMZM2G528814	turquoise
GRMZM2G529859	tan
GRMZM2G531606	turquoise
GRMZM2G531719	green
GRMZM2G531962	blue
GRMZM2G532387	turquoise
GRMZM2G534293	brown
GRMZM2G535019	grey
GRMZM2G535148	turquoise
GRMZM2G535319	blue
GRMZM2G536238	turquoise
GRMZM2G538039	salmon
GRMZM2G542227	turquoise
GRMZM2G542272	green
GRMZM2G543070	green
GRMZM2G543629	turquoise
GRMZM2G545905	purple
GRMZM2G546254	turquoise
GRMZM2G548591	green
GRMZM2G549240	blue
GRMZM2G550925	black
GRMZM2G551011	greenyellow
GRMZM2G551256	blue
GRMZM2G551749	turquoise
GRMZM2G553174	green
GRMZM2G553846	turquoise
GRMZM2G553874	salmon
GRMZM2G553888	midnightblue
GRMZM2G553988	brown
GRMZM2G554815	blue
GRMZM2G555967	magenta
GRMZM2G555972	brown
GRMZM2G559074	yellow
GRMZM2G559503	purple
GRMZM2G561040	purple
GRMZM2G565137	yellow
GRMZM2G565140	purple
GRMZM2G565940	turquoise
GRMZM2G567165	yellow
GRMZM2G568979	grey
GRMZM2G569085	black
GRMZM2G569181	greenyellow
GRMZM2G571334	turquoise
GRMZM2G572658	blue
GRMZM2G573315	blue
GRMZM2G575461	turquoise
GRMZM2G577677	turquoise
GRMZM2G579772	brown
GRMZM2G579969	yellow
GRMZM2G581240	turquoise
GRMZM2G582472	blue
GRMZM2G584485	turquoise
GRMZM2G587194	yellow
GRMZM2G587744	red
GRMZM2G587817	turquoise
GRMZM2G588130	brown
GRMZM2G589424	green
GRMZM2G589470	tan
GRMZM2G589696	turquoise
GRMZM2G590027	brown
GRMZM2G590138	lightcyan
GRMZM2G590708	green
GRMZM2G591655	magenta
GRMZM2G700188	turquoise
GRMZM2G700972	turquoise
GRMZM2G701066	black
GRMZM2G701096	black
GRMZM2G701108	cyan
GRMZM2G702664	turquoise
GRMZM2G703348	yellow
GRMZM2G703417	cyan
GRMZM2G703753	turquoise
GRMZM2G703858	turquoise
GRMZM2G704277	turquoise
GRMZM5G800286	blue
GRMZM5G800598	blue
GRMZM5G800754	yellow
GRMZM5G800764	blue
GRMZM5G800853	brown
GRMZM5G800925	yellow
GRMZM5G801014	brown
GRMZM5G801109	yellow
GRMZM5G801190	blue
GRMZM5G801627	yellow
GRMZM5G801875	red
GRMZM5G802566	turquoise
GRMZM5G802816	turquoise
GRMZM5G803164	red
GRMZM5G803365	green
GRMZM5G803812	turquoise
GRMZM5G803927	brown
GRMZM5G803949	purple
GRMZM5G804314	yellow
GRMZM5G804323	turquoise
GRMZM5G804454	blue
GRMZM5G804575	turquoise
GRMZM5G804881	brown
GRMZM5G804931	green
GRMZM5G805008	turquoise
GRMZM5G805132	turquoise
GRMZM5G805526	brown
GRMZM5G805685	pink
GRMZM5G806340	turquoise
GRMZM5G806469	purple
GRMZM5G806784	blue
GRMZM5G807211	blue
GRMZM5G807532	purple
GRMZM5G808576	salmon
GRMZM5G808787	blue
GRMZM5G808853	turquoise
GRMZM5G809017	yellow
GRMZM5G809105	black
GRMZM5G809195	turquoise
GRMZM5G809335	brown
GRMZM5G809350	turquoise
GRMZM5G809546	turquoise
GRMZM5G809587	turquoise
GRMZM5G810646	brown
GRMZM5G811095	turquoise
GRMZM5G811847	magenta
GRMZM5G811917	yellow
GRMZM5G812144	blue
GRMZM5G812228	blue
GRMZM5G812419	pink
GRMZM5G812555	blue
GRMZM5G812811	black
GRMZM5G813011	blue
GRMZM5G813343	black
GRMZM5G813403	pink
GRMZM5G813474	yellow
GRMZM5G813608	turquoise
GRMZM5G813783	blue
GRMZM5G813989	turquoise
GRMZM5G814279	turquoise
GRMZM5G815545	turquoise
GRMZM5G816110	blue
GRMZM5G816289	pink
GRMZM5G816348	red
